REDWING LABS

REDWING LABS

Period: 64, 0, -24.951648

Period: 32, 0, -24.911355

Period: 16, 0, -24.846886

PWM: 121, 0, 8.000000

6

PWM: 122, 0, 8.000000

6

PWM: 123, 1, -24.798534


PWM: 124, 2, -21.325275


PWM: 125, 3, 8.000000



PWM: 156, 52, 8.000000

PWM: 157, 54, -17.948719

PWM: 158, 56, -3.604395

PWM: 159, 57, 8.000000

PWM: 160, 59, -17.747253

PWM: 161, 61, -5.602931

PWM: 162, 63, 8.000000

PWM: 163, 65, -15.724543

PWM: 164, 67, -2.105496

PWM: 165, 69, 8.000000

PWM: 166, 71, -15.079853

PWM: 167, 73, -6.038096

PWM: 168, 75, 8.000000

PWM: 169, 77, -15.772894

PWM: 170, 79, -1.863737

PWM: 171, 81, 8.000000

PWM: 172, 83, -12.243223

PWM: 173, 85, -2.750185

PWM: 174, 87, 8.000000

PWM: 175, 89, -12.952381

PWM: 176, 91, 1.069596


PWM: 177, 93, 8.000000


PWM: 178, 95, -12.630037

PWM: 179, 97, -2.113554

PWM: 180, 99, 8.000000

PWM: 179, 106, -1.380219

PWM: 178, 114, -9.946520

PWM: 177, 121, 8.000000

PWM: 176, 128, -0.816119

PWM: 175, 135, -13.049084

PWM: 174, 143, 8.000000


PWM: 173, 150, -0.832236

PWM: 172, 157, -15.112088

PWM: 171, 164, 8.000000


PWM: 170, 171, -1.767035

PWM: 169, 178, -12.968498

PWM: 168, 185, 8.000000


PWM: 167, 192, -2.572894

PWM: 166, 199, -16.909157

PWM: 165, 206, 8.000000


PWM: 164, 213, -4.345789

PWM: 163, 220, -15.950183

PWM: 162, 227, 8.000000


PWM: 161, 233, -4.797070

PWM: 160, 240, -13.387547

PWM: 159, 247, 8.000000


PWM: 158, 253, -7.069597

PWM: 157, 260, -18.271063

PWM: 156, 267, 8.000000


PWM: 155, 273, -6.884250

PWM: 154, 280, -16.506227

PWM: 153, 286, 8.000000


PWM: 152, 293, -6.779487

PWM: 151, 299, -16.417583

PWM: 150, 306, 8.000000


PWM: 149, 312, -5.296703

PWM: 148, 318, -17.755312

PWM: 147, 324, 8.000000


PWM: 147, 324, 8.000000


PWM: 146, 331, -16.602930

PWM: 145, 337, 8.000000


PWM: 144, 343, -5.361172

PWM: 143, 349, -22.090843

PWM: 142, 355, 8.000000


PWM: 141, 361, -8.906960

PWM: 140, 367, -17.553846

PWM: 139, 373, 8.000000


PWM: 138, 379, -9.406594

PWM: 137, 385, -19.415384

PWM: 136, 391, 8.000000


PWM: 135, 396, -8.632967

PWM: 134, 402, -21.647619

PWM: 133, 407, 8.000000


PWM: 132, 413, -6.779487

PWM: 131, 418, -19.536264

PWM: 130, 424, 8.000000


PWM: 129, 429, -9.019780

PWM: 128, 435, -22.123077

PWM: 127, 440, 8.000000


PWM: 126, 445, -10.099634

PWM: 125, 450, -21.824909

PWM: 124, 456, 8.000000


PWM: 123, 461, -10.953846

PWM: 122, 466, -24.983883

PWM: 121, 471, 8.000000


PWM: 120, 476, -13.113554

PWM: 119, 481, -24.822710

PWM: 118, 486, 8.000000


PWM: 117, 490, -11.985349

PWM: 116, 495, -18.931868

PWM: 115, 500, 8.000000


PWM: 114, 505, -10.937729

PWM: 113, 510, -14.346521

PWM: 112, 514, 8.000000


PWM: 111, 519, -10.647619

PWM: 110, 524, -14.419048

PWM: 109, 528, 8.000000


PWM: 108, 533, -13.750183

PWM: 107, 537, -10.518682

PWM: 106, 542, 8.000000


PWM: 105, 546, -13.508425

PWM: 104, 549, -20.068132

PWM: 103, 553, 8.000000


PWM: 102, 557, -15.764835

PWM: 101, 560, -16.280586

PWM: 100, 564, 8.000000


PWM: 99, 567, -18.456409

PWM: 98, 570, -14.757509

PWM: 97, 574, 8.000000


PWM: 96, 577, -15.732601

PWM: 95, 580, -10.599268

PWM: 94, 584, 8.000000


PWM: 93, 587, -16.780220

PWM: 92, 590, -9.600000

PWM: 91, 593, 8.000000

PWM: 90, 596, -19.592674

PWM: 89, 599, -10.752381

PWM: 88, 602, 8.000000


PWM: 87, 605, -18.577290

PWM: 86, 608, -5.683517

PWM: 85, 611, 8.000000

PWM: 84, 614, -16.804396

PWM: 83, 617, -3.483517

PWM: 82, 619, 8.000000

